PK_COD_ENTIDADE,ID_LATITUDE,ID_LONGITUDE,Nome_Escola,REDE,Municipio,NO_DISTRITO,Endereco,Nr_Endereco,Bairro,CEP,Telefone,Fax,Correio_Eletronico,Situacao_Funcionamento,ACESSIBILIDADE,DEPENDENCIAS_PNE,SANITARIO_PNE,REFEITORIO,DESPENSA,ALMOXARIFADO,AUDITORIO,LABORATORIO_INFORMATICA,LABORATORIO_CIENCIAS,SALA_ATENDIMENTO_ESPECIAL,QUADRA_ESPORTES_COBERTA,QUADRA_ESPORTES_DESCOBERTA,PATIO_COBERTO,PATIO_DESCOBERTO,PARQUE_INFANTIL,COZINHA,BIBLIOTECA,BERCARIO,SANITARIO_DENTRO_PREDIO,SANITARIO_FORA_PREDIO,SANITARIO_EI,BANHEIRO_CHUVEIRO,LAVANDERIA,DEPENDENCIAS_OUTRAS,NUM_SALAS_EXISTENTES,NUM_SALAS_UTILIZADAS,SALA_LEITURA,AREA_VERDE,NUM_FUNCIONARIOS,ALIMENTACAO,INTERNET,BANDA_LARGA,COMPUTADORES,NUM_COMPUTADORES,COMPUSOALUNOS,EQUIP_DVD,EQUIP_SOM,EQUIP_MULTIMIDIA,EQUIP_TV,EQUIP_VIDEOCASSETE,ABRE_FINAL_SEMANA,NESCCRECHER,MATCRECHE,Dependencia_Administrativa,CATESCPRIVADA,
35136612,-46.6077222,-23.6169481,FLERRY INSTITUTO EDUCACIONAL,Privada,SAO PAULO,SACOMA,R CORONEL JOSE PIRES DE ANDRADE,127,VL VERA,4295000,29697455,29697455,FLERRY@ITELEFONICA.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,7,7,Sim,Não,9,Não,Sim,Possui,Sim,2,1,Sim,Sim,Não,Sim,Não,Não,1,8,Privada,Particular,
35136669,-46.6461948,-23.6053161,MIRANDOPOLIS COLEGIO E I CIRANDINHA DA TIA ROSE,Privada,SAO PAULO,SAUDE,RUA PERO NETO,332,MIRANDOPOLIS,4053000,55859542,25784123,,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,9,9,Não,Sim,30,Não,Sim,Possui,Sim,15,10,Sim,Sim,Não,Sim,Sim,Não,1,12,Privada,Particular,
35136897,-46.5894642,-23.57595,PRIMO TAPIA COLEGIO,Privada,SAO PAULO,MOOCA,RUA DOMINGOS DA FONSECA,300,PQ DA MOOCA,3125040,25912002,,PRIMOTAPIA@COLEGIOPRIMOTAPIA.COM,Em Atividade,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,21,21,Sim,Sim,57,Não,Sim,Possui,Sim,25,21,Sim,Sim,Não,Sim,Sim,Não,1,83,Privada,Particular,
35136906,-46.54967307,-23.57763206,SANTA CLARA COLEGIO,Privada,SAO PAULO,VILA PRUDENTE,R SAO SABINO,27/21,CH BELENZINHO,3375080,22166305,29181815,CSANTACLARA@CSANTACLARA.COM.BR,Em Atividade,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,9,9,Não,Sim,40,Não,Sim,Possui,Sim,15,15,Sim,Sim,Sim,Sim,Sim,Não,1,1,Privada,Particular,
35136918,-46.5619998,-23.5539842,JARDIM ANALIA FRANCO COLEGIO,Privada,SAO PAULO,VILA FORMOSA,R LUCILIA DE QUEIROZ,25,VL R FEIJO,3336020,26712735,26712171,SECRETARIA@COLEGIOANALIAFRANCO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,16,16,Sim,Não,56,Não,Sim,Possui,Sim,43,32,Sim,Sim,Sim,Sim,Sim,Não,1,9,Privada,Particular,
35137030,-46.6734845,-23.6065701,PEIXINHO VERMELHO ESCOLA,Privada,SAO PAULO,MOEMA,AVENIDA EUCALIPTOS,265,MOEMA,4517050,55425510,,,Em Atividade,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,19,19,Não,Não,29,Não,Sim,Possui,Sim,13,4,Sim,Sim,Não,Sim,Não,Não,1,54,Privada,Particular,
35137133,-46.740894,-23.629496,PENTAGONO COLEGIO UNIDADE MORUMBI,Privada,SAO PAULO,VILA ANDRADE,R NELSON GAMA DE OLIVEIRA,1244,V ANDRADE,5734150,37476277,37476212,,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,42,42,Não,Não,210,Não,Sim,Possui,Sim,70,44,Sim,Sim,Sim,Sim,Não,Sim,1,77,Privada,Particular,
35137418,-46.7892863,-23.5817274,WALDORF MICAEL DE SAO PAULO COLEGIO,Privada,SAO PAULO,RAPOSO TAVARES,RUA PEDRO ALEXANDRINO SOARES,68,JARDIM BOA VISTA ZONA OESTE,5584010,37824892,37824892,,Em Atividade,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,16,16,Sim,Sim,72,Não,Sim,Possui,Sim,16,2,Sim,Sim,Sim,Sim,Sim,Sim,1,67,Privada,Particular,
35137509,-46.65949,-23.565541,ESCOLA HARMONIA,Privada,SAO PAULO,JARDIM PAULISTA,ALAMEDA CASA BRANCA,583,JD PAULISTA,1408001,38849153,38849153,ESCOLAHARMONIASP@IG.COM.BR,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,6,5,Não,Não,10,Não,Sim,Possui,Sim,6,3,Sim,Não,Sim,Sim,Sim,Não,1,42,Privada,Particular,
35137546,-46.4548906,-23.5409782,NOVA ESTRELA GUIA ESCOLA UNIDADE I,Privada,SAO PAULO,ITAQUERA,RUA PORTO XAVIER,153,VILA CARMOSINA,8210170,22057997,,ESCOLANOVAESTRELAGUIA@GMAIL.COM,Em Atividade,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,24,24,Sim,Não,38,Não,Sim,Possui,Sim,32,28,Sim,Sim,Sim,Sim,Sim,Não,1,15,Privada,Particular,
35138198,-46.6307019,-23.4681369,HORTO FLORESTAL EXTERNATO EEIFM,Privada,SAO PAULO,MANDAQUI,AV SANTA INES,1441,MANDAQUI,2415002,22047294,,SECRETARIA@HORTOESCOLA.COM.BR,Em Atividade,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,14,14,Sim,Sim,38,Não,Sim,Possui,Sim,25,22,Sim,Sim,Sim,Sim,Não,Não,1,11,Privada,Particular,
35138216,-46.5902317,-23.4799314,SIGMUND FREUD COLEGIO,Privada,SAO PAULO,VILA MEDEIROS,RUA CANEDOS,202,V NIVI,2252010,29819933,29819933,FREUD@SIGMUNDFREUD.COM.BR,Em Atividade,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Não,20,20,Não,Não,49,Não,Sim,Possui,Sim,41,36,Sim,Sim,Sim,Sim,Sim,Não,1,24,Privada,Particular,
35138241,-46.6013319,-23.47999,SANTA TEREZINHA EXTERNATO,Privada,SAO PAULO,TUCURUVI,RUA CARATACA,28,TUCURUVI,2266020,35379222,22014798,IRLUCIA@POP.COM.BR,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,7,7,Sim,Sim,18,Não,Sim,Possui,Sim,18,16,Sim,Sim,Sim,Sim,Não,Não,1,24,Privada,Particular,
35138435,-46.7190256,-23.6260069,EUGENIO MONTALE ESCOLA,Privada,SAO PAULO,VILA ANDRADE,RUA DOUTOR JOSE GUSTAVO BUSH,75,PARAISO DO MORUMBI,5705190,37595959,37595959,,Em Atividade,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,21,21,Sim,Sim,61,Não,Sim,Possui,Sim,45,25,Sim,Sim,Sim,Sim,Sim,Não,1,14,Privada,Particular,
35138526,-46.6747731,-23.599144,WALDORF DE SAO PAULO ESCOLA,Privada,SAO PAULO,ITAIM BIBI,RUA BALUARTE,111,VILA OLIMPIA,4549010,30442000,30442000,,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,17,17,Não,Sim,65,Não,Sim,Possui,Sim,10,2,Sim,Sim,Não,Sim,Sim,Não,1,22,Privada,Particular,
35138538,-46.6487565,-23.5830904,MARCO POLO COLEGIO,Privada,SAO PAULO,VILA MARIANA,RUA PELOTAS,579,VILA MARIANA,4012002,50842242,,INFO@COLEGIOMARCOPOLO.COM.BR,Em Atividade,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,12,12,Não,Não,36,Sim,Sim,Possui,Sim,19,10,Sim,Sim,Não,Sim,Sim,Não,1,31,Privada,Particular,
35138548,-46.68746751,-23.58140597,ARTE CRIANCA E E I,Privada,SAO PAULO,PINHEIROS,RUA DR.MARIO FERRAZ,70,JD EUROPA,1453010,30321315,38150583,ARTECRIANCA@ARTECRIANCA.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,5,5,Não,Não,40,Não,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Sim,Não,1,60,Privada,Particular,
35138575,-46.6215242,-23.6221301,RENOVACAO COLEGIO,Privada,SAO PAULO,CURSINO,RUA KALIL NADER HABR,281,VILA SANTO ESTEFANO,4154030,50731455,50731455,SUELI@RENOVACAO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,52,52,Sim,Sim,165,Não,Sim,Possui,Sim,76,35,Sim,Sim,Sim,Sim,Sim,Não,1,70,Privada,Particular,
35138599,-46.70691384,-23.68690026,JARDIM ESCOLA CRESCENDO E APRENDENDO - COLEGIO VELEIROS,Privada,SAO PAULO,SOCORRO,R.DR.LUIS ARROBAS MARTINS,503,VILA FRIBURGO,4781001,55236200,,J.E.CRESCENDOEAPRENDENDO@HOTMAIL.COM,Em Atividade,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,4,4,Sim,Sim,6,Sim,Sim,Possui,Sim,1,0,Sim,Não,Não,Sim,Não,Não,1,8,Privada,Particular,
35138885,-46.7067997,-23.5499048,VERA CRUZ ESCOLA II,Privada,SAO PAULO,ALTO DE PINHEIROS,RUA DONA ELISA MORAES MENDES,784,VILA MADALENA,5449001,30212050,30212169,,Em Atividade,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,18,18,Não,Não,103,Não,Sim,Possui,Sim,30,7,Sim,Sim,Sim,Sim,Não,Não,1,262,Privada,Particular,
35138915,-46.6660183,-23.593964,LOURENCO CASTANHO ESCOLA NOVA UNIDADE III,Privada,SAO PAULO,MOEMA,RUA DIOGO JACOME,224,VILA NOVA CONCEICAO,4512000,38422302,38424956,,Em Atividade,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,24,24,Não,Sim,65,Não,Sim,Possui,Sim,26,15,Sim,Não,Sim,Sim,Não,Não,1,185,Privada,Particular,
35138940,-46.68172036,-23.56062773,PLANETA AZUL ESC INF,Privada,SAO PAULO,PINHEIROS,RUA FRANCISCO LEITAO,485,PINHEIROS,5414020,30860681,30859069,PLAN_AZUL@IG.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,5,5,Sim,Não,12,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Sim,Não,1,16,Privada,Particular,
35139038,-46.7229639,-23.5715848,ESCOLA DA VILA,Privada,SAO PAULO,BUTANTA,RUA BARROSO NETO,91,VILA INDIANA,5585010,37263578,37263578,,Em Atividade,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,29,29,Não,Sim,107,Não,Sim,Possui,Sim,71,44,Sim,Sim,Sim,Sim,Sim,Não,1,101,Privada,Particular,
35139063,-46.6025909,-23.6189776,URSA MAIOR CENTRO EDUC PEDAGOGIA MODERNA PG UNID II,Privada,SAO PAULO,SACOMA,R VERGUEIRO,9185,VL F PINTO,4273200,29158480,22152718,SECRETARIA@ESCOLAURSAMAIOR.COM.BR,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,15,15,Não,Não,60,Não,Sim,Possui,Sim,13,10,Sim,Sim,Sim,Sim,Sim,Não,1,24,Privada,Particular,
35139129,-46.6866543,-23.7041613,PINHEIRO ESCOLA,Privada,SAO PAULO,CIDADE DUTRA,AVENIDA MATHIAS BECK,437,JARDIM PRIMAVERA,4812180,56629600,56625152,ROSANA@ESCOLAPINHEIRO.COM.BR,Em Atividade,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,51,51,Não,Sim,265,Não,Sim,Possui,Sim,65,40,Sim,Sim,Sim,Sim,Sim,Sim,1,56,Privada,Particular,
35139221,-46.6695852,-23.6608503,DECISAO COLEGIO,Privada,SAO PAULO,CIDADE ADEMAR,R ANTONIO GIL,904,JD ALZIRA,4655001,55639996,,COLDECISAO@UOL.COM.BR,Em Atividade,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,17,17,Não,Não,50,Não,Sim,Possui,Sim,22,17,Sim,Sim,Sim,Sim,Não,Não,1,13,Privada,Particular,
35139233,-46.6590956,-23.6680846,SAO FRANCISCO DE ASSIS COLEGIO,Privada,SAO PAULO,CIDADE ADEMAR,R PROFESSOR LUIZ PARDINI,104/76,VL RICA,4405160,55623394,,SFRANCISCOA@IG.COM.BR,Em Atividade,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,27,27,Não,Não,109,Não,Sim,Possui,Sim,43,22,Sim,Sim,Sim,Sim,Sim,Não,1,150,Privada,Particular,
35139245,-46.67960586,-23.65596767,CHAVE - MAGICA E E I,Privada,SAO PAULO,CIDADE ADEMAR,AVENIDA INTERLAGOS,333,JD MARAJOARA,4661000,55210208,,ESCOLA.CHAVEMAGICA@IG.COM.BR,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,9,8,Não,Não,20,Sim,Sim,Possui,Sim,3,1,Sim,Sim,Não,Sim,Sim,Não,1,14,Privada,Particular,
35139497,-46.6705403,-23.5393012,PENTAGONO COLEGIO UNIDADE CAIUBI,Privada,SAO PAULO,PERDIZES,RUA CAIUBI,126,PERDIZES,5010000,38746233,,,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,41,41,Sim,Sim,139,Não,Sim,Possui,Sim,80,56,Sim,Sim,Sim,Sim,Sim,Não,1,67,Privada,Particular,
35139580,-46.6556262,-23.6528017,MARQUES DE MONTE ALEGRE COLEGIOS,Privada,SAO PAULO,JABAQUARA,R CORIOLANO DURAND,440,VL S CATARINA,4375050,56786500,,,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,30,30,Não,Não,91,Não,Sim,Possui,Sim,109,71,Sim,Sim,Sim,Sim,Não,Não,1,22,Privada,Particular,
35139661,-46.739771,-23.5043322,ANTARES COLEGIO,Privada,SAO PAULO,SAO DOMINGOS,R BRIGADEIRO HENRIQUE FONTENELLE,362,PRQ S DOMINGOS,5125000,38328268,,COLEGIOANTARES@IG.COM.BR,Em Atividade,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,7,7,Não,Não,16,Não,Sim,Possui,Sim,15,12,Sim,Sim,Não,Sim,Não,Sim,1,8,Privada,Particular,
35139877,-46.6605995,-23.536003,CAMINHANDO COLEGIO,Privada,SAO PAULO,SANTA CECILIA,RUA CONSELHEIRO BROTERO,1103,SANTA CECILIA,1232011,36669008,,COLEGIOCAMINHANDO@GMAIL.COM,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,12,12,Não,Sim,27,Não,Sim,Possui,Sim,7,6,Sim,Sim,Não,Sim,Sim,Não,1,35,Privada,Particular,
35140004,-46.6720403,-23.6476665,SAO SABAS COLEGIO,Privada,SAO PAULO,CIDADE ADEMAR,RUA DAS FLECHAS,255,VILA SANTA CATARINA,4364030,56708000,,SAOSABAS@SAOSABAS.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Não,49,49,Não,Não,140,Não,Sim,Possui,Sim,60,40,Sim,Sim,Não,Sim,Não,Não,1,53,Privada,Particular,
35140016,-46.6682417,-23.6594259,ERTE COLEGIO,Privada,SAO PAULO,CIDADE ADEMAR,RUA LUIZA MARCELINA CHAIB,34,JARDIM CIDALIA,4652190,55626681,,ERTEERTE@TERRA.COM.BR,Em Atividade,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,20,20,Não,Não,45,Não,Sim,Possui,Sim,21,17,Sim,Sim,Não,Sim,Sim,Não,1,4,Privada,Particular,
35140200,-46.668699,-23.6553526,MOSAICO COLEGIO,Privada,SAO PAULO,JABAQUARA,R DOUTOR DJALMA PINHEIRO FRANCO,997,VL S CATARINA,4368000,55647705,,,Em Atividade,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,10,10,Não,Não,28,Sim,Sim,Possui,Sim,8,5,Sim,Sim,Não,Sim,Sim,Não,1,19,Privada,Particular,
35140247,-46.54506783,-23.56590412,GIRASSOL JARDIM ESCOLA,Privada,SAO PAULO,VILA FORMOSA,RUA TIRANA,34,VILA FORMOSA,3359110,26748173,,JDESCOLAGIRASSOL@GMAIL.COM,Em Atividade,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,3,3,Sim,Sim,5,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Não,Não,1,22,Privada,Particular,
35140314,-46.7572321,-23.6167708,EAG EAG COLEGIO TECNICO,Privada,SAO PAULO,CAMPO LIMPO,R OCAPEGUARA,184,JD UMARIZAL,5755160,58410058,,EAG@EAG.G12.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,27,27,Sim,Sim,43,Não,Sim,Possui,Sim,40,25,Sim,Sim,Sim,Sim,Não,Não,1,56,Privada,Particular,
35140338,-46.6904436,-23.6607542,MAGNO COLEGIO,Privada,SAO PAULO,CAMPO GRANDE,R ARLINDO VEIGA DOS SANTOS,125,PRQ RES JULIA,4671300,56851300,,MAGNO@COLMAGNO.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Não,43,43,Não,Sim,262,Não,Sim,Possui,Sim,201,108,Sim,Sim,Sim,Sim,Sim,Não,1,133,Privada,Particular,
35140521,-46.52492557,-23.57176666,CANTINHO VERDE ESCOLA EDUCACAO INFANTIL,Privada,SAO PAULO,TATUAPE,PRACA SIMOES DA CUNHA,45,JD V.FORMOSA,3470070,22110499,,CASTRO.MAZZUIA@HOTMAIL.COM,Em Atividade,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,5,5,Não,Não,9,Não,Sim,Possui,Sim,3,2,Sim,Sim,Não,Sim,Sim,Não,1,34,Privada,Particular,
35140776,-46.5712128,-23.5364614,GATO XADREZ COLEGIO,Privada,SAO PAULO,TATUAPE,RUA HENRIQUE LINDEMBERG,178/80,TATUAPE,3067030,22945297,29429004,COLEGIO@COLEGIOGATOXADREZ.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,20,20,Não,Sim,65,Não,Sim,Possui,Sim,20,13,Sim,Sim,Sim,Sim,Sim,Não,1,110,Privada,Particular,
35140788,-46.53974132,-23.5569326,SANTA ISABEL COLEGIO,Privada,SAO PAULO,CARRAO,R GERALDO CORREA,351,VL CARRAO,3425020,22959614,22950241,COLEGIOSANTAISABEL@TERRA.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,32,32,Sim,Sim,41,Não,Sim,Possui,Sim,58,40,Sim,Sim,Sim,Sim,Sim,Não,1,10,Privada,Particular,
35140797,-46.5294264,-23.5270845,ESPERANCA COLEGIO,Privada,SAO PAULO,PENHA,RUA ATUAI,570,VILA ESPERANCA,3646000,34771506,,COLEGIOESPERANCA@COLEGIOESPERANCA.COM.BR,Em Atividade,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,19,19,Não,Não,53,Não,Sim,Possui,Sim,30,26,Sim,Sim,Não,Sim,Sim,Não,1,15,Privada,Particular,
35140880,-46.5865743,-23.4806227,ISAAC NEWTON SIR COLEGIO,Privada,SAO PAULO,VILA MEDEIROS,AVENIDA JULIO BUONO,2407,VILA GUSTAVO,2201002,29841155,29841155,COSIN@COSIN.COM.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,44,44,Sim,Não,123,Não,Sim,Possui,Sim,130,42,Sim,Sim,Sim,Sim,Sim,Não,1,30,Privada,Particular,
35141203,-46.6979237,-23.5859922,CIDADE JARDIM ESCOLA,Privada,SAO PAULO,MORUMBI,PRACA PROFESSOR AMERICO DE MOURA,101,CIDADE JARDIM,5670060,38129122,38162773,,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,24,24,Não,Não,130,Não,Sim,Possui,Sim,100,80,Sim,Sim,Sim,Sim,Sim,Não,1,77,Privada,Particular,
35141239,-46.6684447,-23.6231812,SEMENTE ESCOLA COLEGIO BAYEUX,Privada,SAO PAULO,CAMPO BELO,RUA VICENTE LEPORACE,-1518,CAMPO BELO,4619034,50446509,50939549,,Em Atividade,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,12,12,Não,Sim,29,Não,Sim,Possui,Sim,14,12,Sim,Sim,Não,Sim,Não,Não,1,26,Privada,Particular,
35141264,-46.67046582,-23.64706874,DOMINUS VIVENDI COLEGIO EIFM,Privada,SAO PAULO,JABAQUARA,AV MASCOTE,913,VL MASCOTE,4363001,55643466,,VIVENDI@COLEGIODOMINUS.COM.BR,Em Atividade,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,20,20,Sim,Sim,74,Não,Sim,Possui,Sim,40,23,Sim,Sim,Sim,Sim,Sim,Não,1,44,Privada,Particular,
35141276,-46.6954628,-23.6325826,CHACARA SANTO ANTONIO DE EPSG COLEGIO UNIDADE,Privada,SAO PAULO,SANTO AMARO,R HENRI DUNANT,203,S AMARO,4709110,51888717,51888703,,Em Atividade,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,30,30,Não,Não,60,Não,Sim,Possui,Sim,220,200,Sim,Sim,Sim,Sim,Sim,Não,1,4,Privada,Particular,
35141297,-46.6951366,-23.7306886,CIDADE CANCAO COLEGIO,Privada,SAO PAULO,CIDADE DUTRA,AVENIDA ORVALHO DO SOL,170,PARQUE DAS ARVORES,4824040,59290788,59293669,COLEGIO@CCCANCAO.COM.BR,Em Atividade,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,19,19,Não,Sim,48,Não,Sim,Possui,Sim,25,20,Sim,Sim,Não,Sim,Não,Não,1,10,Privada,Particular,
35141331,-46.7377498,-23.6342028,CRISTOVAO COLOMBO COLEGIO,Privada,SAO PAULO,VILA ANDRADE,RUA ALEXANDRE BENOIS,352,V ANDRADE,5729090,37441005,,,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,18,18,Sim,Não,31,Não,Sim,Possui,Sim,15,12,Sim,Sim,Sim,Sim,Sim,Não,1,3,Privada,Particular,
